order_id,order_date,customer_id,country,city,channel,category,subcategory,unit_price,quantity,discount,revenue,cost
O2253,2025-02-15 11:00:00,C11340,Netherlands,Rotterdam,Mobile App,Home,Home Sub4,138.73,1,0.0,138.73,94.11
O2254,2024-09-28 19:00:00,C10288,Netherlands,Rotterdam,Mobile App,Sports,Sports Sub1,59.79,2,0.0,119.59,85.37
O2255,2024-08-06 10:00:00,C10345,USA,New York,Web,Sports,Sports Sub4,197.6,3,0.0,592.81,368.18
O2256,2025-03-26 05:00:00,C11371,Germany,Munich,Retail,Electronics,Electronics Sub2,130.08,2,0.07,243.07,184.65
O2257,2025-09-07 06:00:00,C10198,Germany,Berlin,Retail,Sports,Sports Sub5,24.75,1,0.0,24.75,18.84
O2258,2024-10-02 09:00:00,C11172,USA,San Francisco,Mobile App,Electronics,Electronics Sub1,10.0,3,0.0,30.0,21.44
O2259,2025-04-21 20:00:00,C10693,Canada,Toronto,Mobile App,Sports,Sports Sub2,183.05,1,0.3,128.64,112.89
O2260,2025-06-24 14:00:00,C10669,Sweden,Gothenburg,Web,Fashion,Fashion Sub2,138.91,1,0.35,90.29,99.84
O2261,2024-07-29 03:00:00,C10678,Germany,Cologne,Web,Electronics,Electronics Sub4,131.24,4,0.04,502.65,417.14
O2262,2024-01-15 00:00:00,C10755,Canada,Toronto,Retail,Sports,Sports Sub5,117.76,3,0.0,353.27,220.07
O2263,2024-10-29 20:00:00,C11176,France,Lyon,Web,Electronics,Electronics Sub4,153.69,1,0.0,153.69,112.16
O2264,2025-03-08 07:00:00,C10463,Sweden,Gothenburg,Web,Sports,Sports Sub1,103.56,2,0.0,207.12,160.5
O2265,2024-05-30 18:00:00,C11386,USA,Chicago,Web,Electronics,Electronics Sub5,209.1,2,0.0,418.2,313.73
O2266,2024-10-08 22:00:00,C10967,India,Bengaluru,Web,Home,Home Sub4,17.32,3,0.09,47.15,29.01
O2267,2024-10-13 23:00:00,C10301,Netherlands,Utrecht,Web,Electronics,Electronics Sub1,95.98,1,0.0,95.98,60.67
O2268,2025-08-08 07:00:00,C10356,Germany,Hamburg,Mobile App,Electronics,Electronics Sub5,192.76,4,0.0,771.04,431.3
O2269,2024-07-01 20:00:00,C10661,India,Delhi,Web,Electronics,Electronics Sub2,13.08,2,0.0,26.17,15.19
O2270,2024-12-27 11:00:00,C10794,France,Paris,Retail,Sports,Sports Sub4,125.64,1,0.03,121.28,87.51
O2271,2024-09-30 08:00:00,C10768,Netherlands,Utrecht,Web,Fashion,Fashion Sub3,155.5,3,0.0,466.49,335.8
O2272,2024-03-11 12:00:00,C10587,Germany,Hamburg,Marketplace,Beauty,Beauty Sub1,101.96,3,0.0,305.88,198.68
O2273,2025-10-03 14:00:00,C10556,UK,Leeds,Mobile App,Electronics,Electronics Sub4,52.31,2,0.02,102.43,74.98
O2274,2024-02-23 03:00:00,C10130,Australia,Sydney,Web,Sports,Sports Sub2,283.7,4,0.0,1134.8,855.17
O2275,2024-12-27 18:00:00,C11235,Canada,Montreal,Mobile App,Beauty,Beauty Sub5,74.0,2,0.0,147.99,98.48
O2276,2025-04-29 12:00:00,C10497,Australia,Brisbane,Retail,Fashion,Fashion Sub1,243.55,2,0.0,487.1,289.87
O2277,2025-07-22 10:00:00,C10989,Germany,Berlin,Mobile App,Beauty,Beauty Sub5,23.6,8,0.05,179.12,137.46
O2278,2024-12-17 13:00:00,C10388,Brazil,Brasília,Mobile App,Electronics,Electronics Sub5,80.24,1,0.0,80.24,61.99
O2279,2024-04-01 18:00:00,C10440,France,Paris,Mobile App,Home,Home Sub5,135.93,2,0.0,271.86,205.16
O2280,2025-05-09 23:00:00,C10288,Germany,Hamburg,Web,Electronics,Electronics Sub4,262.61,2,0.01,519.82,392.9
O2281,2024-03-28 16:00:00,C11170,Sweden,Gothenburg,Web,Fashion,Fashion Sub4,70.62,1,0.0,70.62,52.45
O2282,2024-03-19 10:00:00,C11202,Brazil,São Paulo,Mobile App,Home,Home Sub1,226.04,2,0.0,452.07,288.2
O2283,2024-10-17 09:00:00,C10917,Canada,Toronto,Web,Home,Home Sub4,196.46,1,0.0,196.46,156.16
O2284,2025-05-04 11:00:00,C10051,Germany,Cologne,Web,Electronics,Electronics Sub4,260.19,2,0.0,520.39,311.93
O2285,2024-12-22 04:00:00,C10700,UK,Leeds,Web,Electronics,Electronics Sub1,193.43,1,0.07,179.01,143.32
O2286,2024-12-18 09:00:00,C10800,Germany,Cologne,Retail,Electronics,Electronics Sub5,115.36,2,0.19,187.82,156.16
O2287,2025-09-30 17:00:00,C10204,Canada,Vancouver,Web,Home,Home Sub3,62.37,1,0.0,62.37,48.98
O2288,2025-03-31 11:00:00,C10127,USA,San Francisco,Web,Home,Home Sub2,159.42,1,0.0,159.42,110.44
O2289,2024-03-29 10:00:00,C10809,Australia,Melbourne,Marketplace,Electronics,Electronics Sub1,173.24,2,0.21,275.33,241.21
O2290,2024-11-14 05:00:00,C10635,Canada,Calgary,Marketplace,Electronics,Electronics Sub2,143.12,1,0.0,143.12,86.2
O2291,2024-10-21 01:00:00,C10310,Germany,Cologne,Retail,Electronics,Electronics Sub3,189.72,2,0.2,303.26,233.86
O2292,2024-05-02 14:00:00,C10356,France,Lyon,Web,Sports,Sports Sub4,165.2,4,0.0,660.82,370.48
O2293,2025-02-17 09:00:00,C10472,India,Mumbai,Mobile App,Beauty,Beauty Sub2,270.83,2,0.0,541.65,364.92
O2294,2025-09-27 21:00:00,C10711,USA,New York,Web,Fashion,Fashion Sub3,267.53,1,0.0,267.53,196.2
O2295,2024-04-27 01:00:00,C11121,USA,Austin,Marketplace,Sports,Sports Sub3,38.43,5,0.08,176.93,119.11
O2296,2025-07-14 09:00:00,C11320,France,Paris,Retail,Fashion,Fashion Sub2,143.71,1,0.04,138.46,83.65
O2297,2025-10-09 00:00:00,C10957,Australia,Sydney,Marketplace,Fashion,Fashion Sub5,108.62,1,0.11,96.14,67.46
O2298,2025-05-23 14:00:00,C10758,France,Paris,Mobile App,Fashion,Fashion Sub1,198.09,1,0.0,198.09,125.67
O2299,2025-08-04 07:00:00,C10757,Netherlands,Rotterdam,Web,Sports,Sports Sub1,205.21,2,0.0,410.43,275.7
O2300,2025-01-16 15:00:00,C10719,Sweden,Stockholm,Retail,Sports,Sports Sub1,83.8,3,0.0,251.41,161.46
O2301,2025-08-03 14:00:00,C11332,Netherlands,Utrecht,Mobile App,Sports,Sports Sub4,247.66,1,0.11,219.5,197.24
O2302,2024-08-28 09:00:00,C10815,Brazil,Rio de Janeiro,Web,Sports,Sports Sub5,163.7,1,0.0,163.7,105.54
O2303,2024-05-03 00:00:00,C10237,Germany,Cologne,Web,Electronics,Electronics Sub5,46.53,1,0.0,46.53,28.42
O2304,2024-02-14 07:00:00,C11369,Netherlands,Utrecht,Web,Electronics,Electronics Sub4,272.76,1,0.0,272.76,196.86
O2305,2024-03-17 11:00:00,C10139,UK,Bristol,Web,Electronics,Electronics Sub4,152.11,1,0.0,152.11,95.07
O2306,2024-11-15 21:00:00,C11200,USA,Austin,Web,Beauty,Beauty Sub5,127.1,2,0.24,193.36,145.0
O2307,2024-08-05 23:00:00,C11323,Canada,Calgary,Retail,Beauty,Beauty Sub2,35.37,4,0.0,141.49,108.26
O2308,2024-06-17 17:00:00,C11007,UK,Bristol,Web,Fashion,Fashion Sub5,168.67,2,0.0,337.33,197.5
O2309,2024-08-12 16:00:00,C11008,Netherlands,Amsterdam,Web,Sports,Sports Sub4,10.0,3,0.0,30.0,21.07
O2310,2025-07-06 13:00:00,C11330,Germany,Hamburg,Web,Electronics,Electronics Sub4,284.49,2,0.0,568.97,427.05
O2311,2024-09-10 03:00:00,C10866,UK,Bristol,Web,Sports,Sports Sub2,124.78,1,0.02,122.48,85.5
O2312,2025-05-28 08:00:00,C10926,USA,New York,Mobile App,Beauty,Beauty Sub3,170.6,1,0.0,170.6,111.67
O2313,2024-06-07 04:00:00,C10112,India,Bengaluru,Mobile App,Home,Home Sub1,295.19,1,0.05,279.1,207.93
O2314,2025-01-17 23:00:00,C11168,Netherlands,Utrecht,Web,Sports,Sports Sub4,204.95,1,0.0,204.95,118.59
O2315,2024-09-24 07:00:00,C11039,Canada,Toronto,Marketplace,Sports,Sports Sub2,169.99,1,0.0,169.99,108.43
O2316,2025-02-13 22:00:00,C10478,Brazil,Rio de Janeiro,Mobile App,Electronics,Electronics Sub5,233.68,1,0.0,233.68,180.37
O2317,2024-08-08 08:00:00,C10700,Sweden,Malmö,Marketplace,Sports,Sports Sub2,92.63,1,0.12,81.27,59.47
O2318,2024-04-08 14:00:00,C10994,Germany,Cologne,Web,Fashion,Fashion Sub1,322.07,5,0.1,1450.84,971.4
O2319,2024-02-11 08:00:00,C10630,France,Lyon,Retail,Sports,Sports Sub1,50.59,1,0.21,39.77,28.41
O2320,2025-03-16 06:00:00,C10143,Australia,Brisbane,Web,Electronics,Electronics Sub5,65.78,3,0.0,197.35,149.87
O2321,2025-04-26 15:00:00,C10073,Canada,Montreal,Marketplace,Fashion,Fashion Sub1,223.95,1,0.0,223.95,144.87
O2322,2025-03-23 22:00:00,C11073,Brazil,Rio de Janeiro,Retail,Sports,Sports Sub1,174.49,2,0.0,348.98,226.05
O2323,2024-07-25 10:00:00,C11399,India,Delhi,Web,Sports,Sports Sub1,114.53,3,0.0,343.6,192.46
O2324,2024-09-04 18:00:00,C10131,Canada,Montreal,Web,Fashion,Fashion Sub4,145.81,1,0.0,145.81,89.7
O2325,2024-07-27 13:00:00,C11349,Brazil,São Paulo,Web,Sports,Sports Sub1,72.9,2,0.35,94.77,98.61
O2326,2024-03-26 00:00:00,C11260,Germany,Berlin,Web,Fashion,Fashion Sub5,149.95,1,0.01,148.4,98.94
O2327,2024-09-24 12:00:00,C10011,India,Bengaluru,Web,Beauty,Beauty Sub3,246.64,3,0.09,672.54,418.11
O2328,2025-09-16 21:00:00,C10248,Brazil,Rio de Janeiro,Mobile App,Sports,Sports Sub4,235.51,4,0.08,863.12,532.55
O2329,2024-07-26 23:00:00,C10872,India,Mumbai,Web,Fashion,Fashion Sub4,140.89,1,0.0,140.89,110.62
O2330,2024-07-30 01:00:00,C11033,Sweden,Stockholm,Web,Electronics,Electronics Sub4,171.22,1,0.0,171.22,108.38
O2331,2024-05-24 08:00:00,C11162,Australia,Brisbane,Web,Home,Home Sub1,268.23,1,0.0,268.23,201.41
O2332,2024-02-08 11:00:00,C10331,Brazil,Rio de Janeiro,Web,Electronics,Electronics Sub5,33.73,2,0.08,61.72,48.48
O2333,2025-04-14 16:00:00,C10791,Netherlands,Utrecht,Web,Electronics,Electronics Sub1,87.28,1,0.0,87.28,59.62
O2334,2025-06-17 16:00:00,C10981,Netherlands,Amsterdam,Mobile App,Home,Home Sub1,214.03,1,0.0,214.03,148.92
O2335,2024-08-28 02:00:00,C10262,Canada,Vancouver,Retail,Electronics,Electronics Sub5,139.31,1,0.0,139.31,82.85
O2336,2024-04-09 16:00:00,C10623,France,Lyon,Retail,Electronics,Electronics Sub5,222.89,1,0.0,222.89,123.49
O2337,2024-08-05 01:00:00,C11275,UK,Manchester,Web,Sports,Sports Sub4,110.97,3,0.0,332.92,233.64
O2338,2025-09-05 20:00:00,C10296,France,Paris,Web,Beauty,Beauty Sub2,213.26,1,0.0,213.26,154.13
O2339,2024-06-08 18:00:00,C11114,India,Bengaluru,Web,Sports,Sports Sub2,142.63,1,0.07,132.83,107.42
O2340,2024-08-30 06:00:00,C10002,Netherlands,Utrecht,Mobile App,Electronics,Electronics Sub4,30.45,5,0.0,152.26,87.64
O2341,2024-06-05 17:00:00,C11246,Germany,Cologne,Web,Beauty,Beauty Sub1,142.73,1,0.15,120.73,85.52
O2342,2024-04-02 08:00:00,C10668,Netherlands,Rotterdam,Web,Sports,Sports Sub3,251.56,1,0.04,241.68,201.2
O2343,2024-02-08 12:00:00,C10246,USA,New York,Web,Home,Home Sub4,171.12,2,0.21,271.21,262.51
O2344,2024-06-14 19:00:00,C11275,France,Lyon,Web,Electronics,Electronics Sub1,35.51,2,0.03,68.54,40.13
O2345,2024-08-24 05:00:00,C10327,India,Hyderabad,Web,Sports,Sports Sub1,248.31,2,0.35,322.81,319.2
O2346,2025-05-18 00:00:00,C11183,Netherlands,Utrecht,Web,Fashion,Fashion Sub4,145.04,1,0.28,104.52,104.71
O2347,2024-01-01 19:00:00,C10938,USA,San Francisco,Web,Electronics,Electronics Sub4,87.56,1,0.35,56.92,53.24
O2348,2024-06-15 22:00:00,C11146,UK,Manchester,Web,Beauty,Beauty Sub3,121.04,1,0.0,121.04,96.8
O2349,2025-09-27 00:00:00,C11053,UK,Bristol,Marketplace,Electronics,Electronics Sub5,172.6,4,0.02,677.69,416.97
O2350,2024-05-27 20:00:00,C10693,UK,Bristol,Mobile App,Home,Home Sub2,180.31,4,0.0,721.26,513.02
O2351,2024-05-29 14:00:00,C10469,Sweden,Stockholm,Web,Fashion,Fashion Sub2,180.89,5,0.11,803.52,500.28
O2352,2025-07-16 05:00:00,C10053,Australia,Sydney,Web,Electronics,Electronics Sub3,142.01,1,0.0,142.01,87.07
O2353,2025-08-09 19:00:00,C10396,Netherlands,Utrecht,Retail,Fashion,Fashion Sub2,180.09,1,0.03,173.97,117.04
O2354,2025-04-03 01:00:00,C10693,USA,Austin,Retail,Fashion,Fashion Sub3,173.35,2,0.21,273.0,191.35
O2355,2024-08-08 02:00:00,C10500,Australia,Brisbane,Web,Home,Home Sub1,124.43,4,0.15,421.78,371.65
O2356,2025-09-02 01:00:00,C10098,Germany,Cologne,Mobile App,Sports,Sports Sub5,28.95,3,0.14,74.99,63.43
O2357,2025-03-16 06:00:00,C11332,Sweden,Malmö,Web,Electronics,Electronics Sub2,10.0,1,0.0,10.0,6.55
O2358,2024-03-21 22:00:00,C11303,India,Delhi,Retail,Electronics,Electronics Sub5,238.58,1,0.06,223.35,155.11
O2359,2025-05-25 18:00:00,C11124,India,Hyderabad,Retail,Beauty,Beauty Sub2,241.82,1,0.0,241.82,180.35
O2360,2024-02-15 11:00:00,C10737,Brazil,Rio de Janeiro,Web,Beauty,Beauty Sub3,169.97,2,0.18,279.44,233.95
O2361,2024-11-20 12:00:00,C11340,Netherlands,Rotterdam,Retail,Beauty,Beauty Sub1,52.79,1,0.0,52.79,30.13
O2362,2025-07-25 06:00:00,C10160,Canada,Vancouver,Mobile App,Home,Home Sub3,70.1,2,0.08,128.67,111.87
O2363,2024-03-18 14:00:00,C11369,Canada,Vancouver,Marketplace,Electronics,Electronics Sub1,303.8,1,0.1,274.34,168.6
O2364,2025-06-12 21:00:00,C10330,France,Lyon,Web,Fashion,Fashion Sub3,34.91,2,0.03,67.7,50.34
O2365,2024-11-01 15:00:00,C11090,Canada,Toronto,Web,Home,Home Sub2,220.68,4,0.0,882.71,593.14
O2366,2025-02-16 11:00:00,C11000,Canada,Montreal,Retail,Beauty,Beauty Sub3,228.92,1,0.0,228.92,130.36
O2367,2024-10-23 09:00:00,C10598,Germany,Hamburg,Web,Beauty,Beauty Sub3,165.88,1,0.0,165.88,117.42
O2368,2025-08-21 02:00:00,C11163,Australia,Sydney,Mobile App,Electronics,Electronics Sub1,65.6,2,0.0,131.2,82.87
O2369,2024-01-21 17:00:00,C11289,Australia,Brisbane,Retail,Electronics,Electronics Sub1,237.14,2,0.0,474.28,268.39
O2370,2024-09-22 01:00:00,C11048,Canada,Toronto,Web,Sports,Sports Sub4,51.52,3,0.0,154.56,120.19
O2371,2024-10-31 07:00:00,C10687,France,Paris,Web,Electronics,Electronics Sub2,132.3,3,0.0,396.89,232.8
O2372,2024-02-18 16:00:00,C10928,Sweden,Gothenburg,Web,Electronics,Electronics Sub1,233.62,6,0.0,1401.72,882.43
O2373,2024-10-30 00:00:00,C10715,USA,Austin,Mobile App,Home,Home Sub4,46.91,4,0.0,187.65,135.3
O2374,2025-09-01 17:00:00,C11314,India,Delhi,Mobile App,Electronics,Electronics Sub4,95.58,1,0.0,95.58,66.19
O2375,2024-09-06 00:00:00,C10639,Australia,Sydney,Mobile App,Electronics,Electronics Sub5,39.68,3,0.0,119.05,91.9
O2376,2024-07-19 05:00:00,C10261,Australia,Sydney,Web,Fashion,Fashion Sub3,114.0,2,0.0,228.01,178.46
O2377,2025-03-09 18:00:00,C10670,Australia,Melbourne,Web,Home,Home Sub2,153.16,6,0.18,756.93,518.38
O2378,2024-10-23 08:00:00,C10001,France,Marseille,Web,Home,Home Sub4,334.07,5,0.0,1670.37,1085.01
O2379,2025-08-19 11:00:00,C10948,Brazil,São Paulo,Web,Electronics,Electronics Sub1,89.63,2,0.0,179.25,129.3
O2380,2024-12-07 11:00:00,C10265,India,Delhi,Retail,Fashion,Fashion Sub2,76.51,1,0.0,76.51,55.99
O2381,2024-12-09 12:00:00,C11082,France,Marseille,Mobile App,Electronics,Electronics Sub3,109.18,1,0.0,109.18,82.47
O2382,2025-03-22 15:00:00,C11224,UK,Leeds,Mobile App,Sports,Sports Sub3,121.49,2,0.0,242.99,140.14
O2383,2025-03-02 06:00:00,C10247,Brazil,Brasília,Web,Electronics,Electronics Sub5,190.06,4,0.0,760.23,426.82
O2384,2025-03-23 09:00:00,C11032,Netherlands,Amsterdam,Retail,Home,Home Sub5,62.18,5,0.0,310.9,216.33
O2385,2025-07-08 20:00:00,C11354,India,Delhi,Web,Electronics,Electronics Sub1,10.0,2,0.0,20.0,13.44
O2386,2024-05-18 23:00:00,C10423,UK,Leeds,Marketplace,Sports,Sports Sub1,33.33,1,0.0,33.33,20.18
O2387,2024-05-30 01:00:00,C10333,Canada,Toronto,Web,Electronics,Electronics Sub4,302.45,2,0.0,604.91,442.13
O2388,2024-05-30 02:00:00,C10861,Australia,Sydney,Mobile App,Electronics,Electronics Sub1,77.65,1,0.29,55.49,43.64
O2389,2024-06-18 11:00:00,C10507,Canada,Montreal,Web,Fashion,Fashion Sub1,245.94,3,0.13,641.79,515.1
O2390,2025-08-13 08:00:00,C11218,UK,Manchester,Web,Electronics,Electronics Sub5,90.95,1,0.0,90.95,69.79
O2391,2024-12-30 12:00:00,C11036,Brazil,Rio de Janeiro,Mobile App,Sports,Sports Sub2,133.59,2,0.24,203.78,199.39
O2392,2025-06-12 15:00:00,C11388,India,Bengaluru,Mobile App,Electronics,Electronics Sub5,98.96,6,0.14,513.18,411.21
O2393,2025-03-23 14:00:00,C10954,USA,San Francisco,Web,Electronics,Electronics Sub4,134.44,1,0.03,130.84,82.19
O2394,2024-01-19 00:00:00,C10680,Brazil,Rio de Janeiro,Retail,Electronics,Electronics Sub2,47.1,1,0.22,36.88,35.18
O2395,2025-09-01 07:00:00,C10773,Australia,Melbourne,Web,Sports,Sports Sub5,169.81,1,0.04,162.44,124.27
O2396,2024-09-11 00:00:00,C10884,France,Lyon,Web,Sports,Sports Sub2,91.68,4,0.0,366.74,281.81
O2397,2024-07-09 09:00:00,C11126,Canada,Vancouver,Retail,Electronics,Electronics Sub4,91.59,4,0.14,315.78,216.87
O2398,2025-10-21 22:00:00,C11045,Sweden,Stockholm,Web,Electronics,Electronics Sub3,14.16,2,0.0,28.32,17.29
O2399,2025-06-13 13:00:00,C11200,Netherlands,Utrecht,Retail,Electronics,Electronics Sub1,98.73,2,0.0,197.46,141.92
O2400,2025-03-12 07:00:00,C11286,Netherlands,Utrecht,Mobile App,Electronics,Electronics Sub5,224.13,2,0.0,448.26,355.33
O2401,2024-12-24 19:00:00,C10254,UK,Manchester,Web,Sports,Sports Sub3,276.37,1,0.34,181.72,188.24
O2402,2024-07-16 01:00:00,C10053,UK,Manchester,Web,Electronics,Electronics Sub5,181.24,5,0.0,906.18,556.23
O2403,2025-10-23 18:00:00,C11059,France,Lyon,Web,Home,Home Sub3,206.62,1,0.21,163.12,132.14
O2404,2025-08-30 02:00:00,C10819,Canada,Calgary,Web,Beauty,Beauty Sub1,114.68,2,0.0,229.37,182.03
O2405,2025-01-18 00:00:00,C10659,Germany,Munich,Web,Electronics,Electronics Sub4,86.49,2,0.0,172.98,107.03
O2406,2025-08-29 16:00:00,C10229,Australia,Melbourne,Mobile App,Fashion,Fashion Sub4,212.77,3,0.33,427.42,378.08
O2407,2025-02-27 17:00:00,C11257,UK,Manchester,Marketplace,Home,Home Sub2,115.74,1,0.0,115.74,68.35
O2408,2024-09-08 08:00:00,C11254,Canada,Toronto,Web,Fashion,Fashion Sub1,209.7,6,0.0,1258.23,820.15
O2409,2025-08-11 18:00:00,C10446,Canada,Montreal,Mobile App,Beauty,Beauty Sub5,156.38,4,0.1,564.85,489.52
O2410,2024-08-26 06:00:00,C10497,France,Marseille,Mobile App,Beauty,Beauty Sub5,181.74,2,0.0,363.49,259.78
O2411,2024-08-30 22:00:00,C10409,India,Mumbai,Web,Sports,Sports Sub3,140.69,1,0.14,120.43,109.33
O2412,2025-04-19 07:00:00,C11110,Netherlands,Rotterdam,Web,Fashion,Fashion Sub2,205.48,1,0.04,197.56,146.65
O2413,2025-05-08 14:00:00,C10528,Canada,Toronto,Web,Fashion,Fashion Sub3,70.13,1,0.0,70.13,41.72
O2414,2025-08-24 05:00:00,C10606,France,Lyon,Mobile App,Beauty,Beauty Sub5,194.16,1,0.0,194.16,133.03
O2415,2024-07-16 15:00:00,C11295,Canada,Vancouver,Marketplace,Sports,Sports Sub5,193.43,1,0.15,165.01,140.51
O2416,2024-04-30 23:00:00,C10041,USA,Seattle,Mobile App,Home,Home Sub2,109.74,2,0.21,173.48,133.96
O2417,2024-11-12 08:00:00,C10577,Canada,Vancouver,Retail,Electronics,Electronics Sub1,10.0,1,0.0,10.0,7.81
O2418,2025-05-25 15:00:00,C10576,France,Marseille,Web,Sports,Sports Sub3,259.31,5,0.0,1296.55,768.49
O2419,2025-07-22 19:00:00,C10771,France,Lyon,Mobile App,Sports,Sports Sub2,163.11,4,0.16,546.45,500.19
O2420,2024-09-30 02:00:00,C10454,France,Lyon,Web,Electronics,Electronics Sub3,151.09,2,0.12,266.77,208.26
O2421,2024-11-24 20:00:00,C10247,UK,London,Web,Home,Home Sub5,12.92,1,0.0,12.92,9.69
O2422,2024-07-07 17:00:00,C10719,France,Paris,Web,Home,Home Sub4,46.78,4,0.08,171.47,106.17
O2423,2025-01-03 23:00:00,C11139,USA,Chicago,Mobile App,Home,Home Sub3,72.93,1,0.18,60.01,43.79
O2424,2024-01-31 03:00:00,C10594,Canada,Vancouver,Retail,Fashion,Fashion Sub5,75.58,1,0.0,75.58,52.62
O2425,2024-11-10 22:00:00,C10738,Canada,Montreal,Retail,Electronics,Electronics Sub4,135.59,1,0.07,126.74,90.82
O2426,2024-11-10 15:00:00,C10293,Australia,Brisbane,Web,Fashion,Fashion Sub1,31.84,1,0.0,31.84,23.46
O2427,2024-02-23 07:00:00,C10050,Netherlands,Rotterdam,Mobile App,Sports,Sports Sub3,208.32,2,0.0,416.64,324.76
O2428,2025-05-11 14:00:00,C11162,Germany,Hamburg,Web,Sports,Sports Sub3,67.05,1,0.0,67.05,40.93
O2429,2024-06-12 19:00:00,C10114,UK,London,Retail,Sports,Sports Sub2,21.88,1,0.02,21.51,15.04
O2430,2025-02-07 22:00:00,C10982,USA,Seattle,Web,Home,Home Sub2,138.89,1,0.0,138.89,80.06
O2431,2025-08-09 11:00:00,C10405,USA,Chicago,Retail,Electronics,Electronics Sub1,147.9,1,0.35,96.13,98.3
O2432,2024-10-28 18:00:00,C10935,Canada,Vancouver,Retail,Sports,Sports Sub3,28.17,1,0.0,28.17,20.04
O2433,2024-01-15 02:00:00,C11197,Germany,Munich,Web,Home,Home Sub3,32.55,1,0.0,32.55,22.22
O2434,2025-05-10 09:00:00,C11250,USA,Chicago,Retail,Fashion,Fashion Sub2,227.04,3,0.0,681.12,398.78
O2435,2024-01-28 15:00:00,C10050,Australia,Melbourne,Mobile App,Home,Home Sub1,218.78,3,0.0,656.34,401.18
O2436,2025-07-16 01:00:00,C10766,Germany,Munich,Marketplace,Beauty,Beauty Sub2,243.47,4,0.0,973.87,573.47
O2437,2024-09-15 02:00:00,C10646,India,Bengaluru,Marketplace,Home,Home Sub5,10.0,3,0.23,23.07,21.25
O2438,2025-08-30 06:00:00,C10483,Netherlands,Rotterdam,Mobile App,Sports,Sports Sub4,131.66,3,0.0,394.98,297.54
O2439,2024-05-20 21:00:00,C10533,Netherlands,Utrecht,Mobile App,Beauty,Beauty Sub2,169.0,3,0.25,381.3,312.17
O2440,2025-05-09 10:00:00,C11075,Germany,Berlin,Mobile App,Electronics,Electronics Sub2,146.26,3,0.0,438.77,328.76
O2441,2025-04-04 03:00:00,C11229,India,Bengaluru,Web,Beauty,Beauty Sub3,56.0,1,0.0,56.0,42.34
O2442,2025-07-26 03:00:00,C10089,Sweden,Malmö,Mobile App,Electronics,Electronics Sub5,166.31,2,0.0,332.61,259.12
O2443,2024-03-22 20:00:00,C10987,USA,Seattle,Retail,Fashion,Fashion Sub4,161.91,3,0.02,477.04,305.62
O2444,2025-04-23 06:00:00,C11291,UK,Bristol,Mobile App,Sports,Sports Sub1,230.86,2,0.0,461.72,278.46
O2445,2024-07-15 11:00:00,C11067,France,Paris,Web,Electronics,Electronics Sub5,111.21,2,0.08,205.55,170.49
O2446,2025-01-16 21:00:00,C10194,Australia,Brisbane,Web,Electronics,Electronics Sub2,10.0,1,0.0,10.0,7.29
O2447,2025-07-11 16:00:00,C10000,Netherlands,Rotterdam,Mobile App,Electronics,Electronics Sub1,142.36,1,0.0,142.36,107.31
O2448,2025-05-12 09:00:00,C11383,Germany,Berlin,Mobile App,Home,Home Sub3,97.16,1,0.1,86.99,65.99
O2449,2024-05-06 23:00:00,C10047,Germany,Munich,Web,Electronics,Electronics Sub2,15.71,5,0.02,76.76,45.61
O2450,2025-05-21 17:00:00,C11155,USA,New York,Retail,Electronics,Electronics Sub2,83.53,1,0.0,83.53,49.4
O2451,2024-07-07 18:00:00,C10957,UK,Leeds,Web,Home,Home Sub3,89.93,1,0.0,89.93,68.56
O2452,2024-06-29 19:00:00,C10061,Netherlands,Rotterdam,Web,Home,Home Sub4,78.88,3,0.0,236.64,144.17
O2453,2024-11-09 22:00:00,C10114,Australia,Brisbane,Retail,Fashion,Fashion Sub5,10.0,1,0.0,10.0,7.61
O2454,2025-09-29 06:00:00,C10219,France,Marseille,Mobile App,Electronics,Electronics Sub2,25.21,5,0.0,126.06,80.81
O2455,2025-06-12 00:00:00,C10649,Sweden,Malmö,Web,Electronics,Electronics Sub3,117.01,4,0.0,468.03,295.91
O2456,2025-08-09 09:00:00,C11394,Sweden,Malmö,Mobile App,Electronics,Electronics Sub2,56.67,5,0.09,257.62,177.2
O2457,2024-10-21 07:00:00,C10610,Sweden,Stockholm,Web,Electronics,Electronics Sub3,20.98,4,0.0,83.92,65.46
O2458,2025-08-24 19:00:00,C11309,Germany,Munich,Mobile App,Sports,Sports Sub2,139.01,6,0.0,834.06,587.62
O2459,2025-07-07 10:00:00,C10764,Brazil,Rio de Janeiro,Retail,Electronics,Electronics Sub3,203.93,3,0.15,522.47,482.84
O2460,2025-03-16 08:00:00,C10559,Australia,Melbourne,Web,Electronics,Electronics Sub2,12.6,1,0.08,11.56,10.04
O2461,2024-05-30 06:00:00,C10096,Sweden,Malmö,Mobile App,Beauty,Beauty Sub3,102.64,3,0.22,240.59,170.57
O2462,2025-01-13 12:00:00,C10495,Sweden,Stockholm,Web,Home,Home Sub1,10.0,3,0.0,30.0,17.18
O2463,2024-12-10 00:00:00,C11206,India,Bengaluru,Mobile App,Home,Home Sub1,124.14,1,0.0,124.14,80.39
O2464,2025-01-09 09:00:00,C10471,Netherlands,Rotterdam,Mobile App,Fashion,Fashion Sub4,112.58,6,0.13,588.95,502.1
O2465,2025-08-18 13:00:00,C10439,Sweden,Malmö,Mobile App,Electronics,Electronics Sub4,174.44,1,0.0,174.44,109.33
